USERNAME,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TEAM_TO_WIN_MATCH,MATCH_RESULT,CORRECT_SCORE_TEAM,CORRECT_SCORE,MATCH_RESULT_POINTS,CORRECT_SCORE_POINTS
Miktor,2019,8,9,13,53,42,Tottenham,home,home,1-0,7.25,8.85
Miktor,2019,8,9,13,53,42,Wolves,away,away,Other,35.5,30.3
Miktor,2019,8,9,13,53,42,Arsenal,away,away,1-0,20.18,11.36
Miktor,2019,8,9,13,53,42,Chelsea,away,away,2-1,37.21,16.82
Miktor,2019,8,9,13,55,33,Norwich,away,away,Other,61.49,47.21
Miktor,2019,8,9,13,55,33,Man City,away,away,Other,7.94,13.38
Miktor,2019,8,9,13,55,33,Sheff Utd,away,away,1-0,41.28,16.64
Miktor,2019,8,9,13,55,33,Burnley,home,home,Other,30.03,22.59
Miktor,2019,8,9,13,55,33,draw,draw,draw,1-1,38.44,10.32
Miktor,2019,8,9,13,55,33,Brighton,away,away,1-0,43.8,16.1
Miktor,2019,8,9,13,55,33,Tottenham,home,home,2-1,7.25,12.54
Miktor,2019,8,9,13,55,33,Wolves,away,away,3-0,35.5,63.94
Miktor,2019,8,9,13,55,33,Newcastle,home,home,2-1,41.28,18.94
Miktor,2019,8,9,13,55,33,draw,draw,draw,Other,38.37,17.87
Miktor,2019,8,9,13,56,31,draw,draw,draw,1-1,33.11,28.13
Miktor,2019,8,9,13,56,31,draw,draw,draw,Other,34.92,32.11
Miktor,2019,8,9,13,56,31,Sheff Utd,away,away,3-2,41.28,52.47
Miktor,2019,8,9,13,56,31,Southampton,away,away,3-2,31.53,63.98
Miktor,2019,8,9,13,56,31,draw,draw,draw,1-1,38.44,10.32
Miktor,2019,8,9,13,56,31,Brighton,away,away,2-0,43.8,33.66
Miktor,2019,8,9,13,56,31,Aston Villa,away,away,2-1,63.77,60.49
Miktor,2019,8,9,13,56,31,Wolves,away,away,Other,35.5,30.3
Miktor,2019,8,9,13,56,31,Arsenal,away,away,3-0,20.18,23.99
Miktor,2019,8,9,13,56,31,Man Utd,home,home,2-0,24.42,15.42
colin,2019,8,9,14,1,26,Liverpool,home,home,3-1,5.41,19.25
colin,2019,8,9,14,1,26,Man City,away,away,3-1,7.94,19.89
colin,2019,8,9,14,1,26,Bournemouth,home,home,3-0,20.18,24.32
colin,2019,8,9,14,1,26,Burnley,home,home,3-1,30.03,35.89
colin,2019,8,9,14,1,26,C.Palace,home,home,2-1,31.53,17.46
colin,2019,8,9,14,1,26,Watford,home,home,3-1,20.07,27.81
colin,2019,8,9,14,1,26,Tottenham,home,home,3-1,7.25,19.18
colin,2019,8,9,14,1,26,Leicester,home,home,2-0,26.63,18.72
colin,2019,8,9,14,1,26,Arsenal,away,away,3-1,20.18,21.46
colin,2019,8,9,14,1,26,Man Utd,home,home,2-1,24.42,14.01
chris,2019,8,9,14,2,39,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,2,39,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,2,39,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,2,39,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,2,39,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,2,39,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,2,39,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,2,39,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,2,39,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,2,39,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,2,44,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,2,44,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,2,44,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,2,44,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,2,44,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,2,44,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,2,44,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,2,44,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,2,44,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,2,44,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,2,50,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,2,50,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,2,50,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,2,50,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,2,50,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,2,50,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,2,50,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,2,50,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,2,50,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,2,50,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,2,58,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,2,58,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,2,58,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,2,58,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,2,58,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,2,58,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,2,58,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,2,58,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,2,58,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,2,58,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,0,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,0,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,0,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,0,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,0,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,0,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,0,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,0,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,0,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,0,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,9,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,9,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,9,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,9,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,9,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,9,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,9,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,9,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,9,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,9,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,26,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,26,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,26,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,26,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,26,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,26,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,26,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,26,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,26,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,26,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,27,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,27,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,27,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,27,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,27,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,27,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,27,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,27,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,27,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,27,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,31,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,31,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,31,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,31,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,31,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,31,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,31,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,31,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,31,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,31,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,32,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,32,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,32,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,32,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,32,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,32,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,32,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,32,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,32,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,32,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,3,32,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,3,32,Man City,away,away,2-1,7.94,14.92
chris,2019,8,9,14,3,32,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,3,32,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,3,32,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,3,32,Watford,home,home,3-1,20.07,27.81
chris,2019,8,9,14,3,32,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,3,32,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,3,32,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,3,32,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,5,18,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,5,18,Man City,away,away,3-2,7.94,43.1
chris,2019,8,9,14,5,18,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,5,18,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,5,18,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,5,18,Watford,home,home,2-0,20.07,12.44
chris,2019,8,9,14,5,18,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,5,18,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,5,18,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,5,18,draw,draw,draw,0-0,38.37,14.01
chris,2019,8,9,14,5,23,Liverpool,home,home,2-0,5.41,10.36
chris,2019,8,9,14,5,23,Man City,away,away,3-2,7.94,43.1
chris,2019,8,9,14,5,23,Bournemouth,home,home,3-1,20.18,21.76
chris,2019,8,9,14,5,23,Southampton,away,away,2-1,31.53,18.73
chris,2019,8,9,14,5,23,draw,draw,draw,1-1,38.44,10.32
chris,2019,8,9,14,5,23,Watford,home,home,2-0,20.07,12.44
chris,2019,8,9,14,5,23,Tottenham,home,home,3-0,7.25,11.8
chris,2019,8,9,14,5,23,Leicester,home,home,2-0,26.63,18.72
chris,2019,8,9,14,5,23,Arsenal,away,away,2-1,20.18,11.36
chris,2019,8,9,14,5,23,draw,draw,draw,0-0,38.37,14.01
colin,2019,8,9,14,6,6,Liverpool,home,home,3-1,5.41,19.25
colin,2019,8,9,14,6,6,Man City,away,away,3-1,7.94,19.89
colin,2019,8,9,14,6,6,Bournemouth,home,home,3-0,20.18,24.32
colin,2019,8,9,14,6,6,Burnley,home,home,3-1,30.03,35.89
colin,2019,8,9,14,6,6,C.Palace,home,home,2-1,31.53,17.46
colin,2019,8,9,14,6,6,Watford,home,home,3-1,20.07,27.81
colin,2019,8,9,14,6,6,Tottenham,home,home,3-1,7.25,19.18
colin,2019,8,9,14,6,6,Leicester,home,home,2-0,26.63,18.72
colin,2019,8,9,14,6,6,Arsenal,away,away,3-1,20.18,21.46
colin,2019,8,9,14,6,6,Man Utd,home,home,2-1,24.42,14.01
colin,2019,8,9,14,6,30,Liverpool,home,home,4-1,5.41,25.17
colin,2019,8,9,14,6,30,Man City,away,away,3-2,7.94,43.1
colin,2019,8,9,14,6,30,Sheff Utd,away,away,3-2,41.28,52.47
colin,2019,8,9,14,6,30,Burnley,home,home,2-1,30.03,17.16
colin,2019,8,9,14,6,30,Everton,away,away,1-0,30.03,13.49
colin,2019,8,9,14,6,30,Watford,home,home,3-2,20.07,60.01
colin,2019,8,9,14,6,30,Tottenham,home,home,3-0,7.25,11.8
colin,2019,8,9,14,6,30,draw,draw,draw,Other,37.87,21.15
colin,2019,8,9,14,6,30,Arsenal,away,away,3-2,20.18,32.82
colin,2019,8,9,14,6,30,Chelsea,away,away,Other,37.21,25.06
Miktor,2019,8,9,14,6,30,Liverpool,home,home,1-0,5.41,11.1
Miktor,2019,8,9,14,6,30,draw,draw,draw,Other,34.92,32.11
Miktor,2019,8,9,14,6,30,Bournemouth,home,home,Other,20.18,13.99
Miktor,2019,8,9,14,6,30,Burnley,home,home,2-0,30.03,20.29
Miktor,2019,8,9,14,6,30,Everton,away,away,Other,30.03,22.98
Miktor,2019,8,9,14,6,30,Watford,home,home,3-0,20.07,24.88
Miktor,2019,8,9,14,6,30,draw,draw,draw,1-1,28.99,17.7
Miktor,2019,8,9,14,6,30,Leicester,home,home,2-1,26.63,15.6
Miktor,2019,8,9,14,6,30,draw,draw,draw,1-1,38.53,8.84
Miktor,2019,8,9,14,6,30,draw,draw,draw,Other,38.37,17.87
adrian,2019,8,9,14,6,33,Liverpool,home,home,4-0,5.41,14.81
adrian,2019,8,9,14,6,33,Man City,away,away,2-0,7.94,12.43
adrian,2019,8,9,14,6,33,Bournemouth,home,home,1-0,20.18,10.88
adrian,2019,8,9,14,6,33,draw,draw,draw,1-1,38.44,10.14
adrian,2019,8,9,14,6,33,draw,draw,draw,1-1,38.44,10.32
adrian,2019,8,9,14,6,33,Watford,home,home,2-1,20.07,13.9
adrian,2019,8,9,14,6,33,Tottenham,home,home,2-0,7.25,9.59
adrian,2019,8,9,14,6,33,Wolves,away,away,1-0,35.5,14.82
adrian,2019,8,9,14,6,33,Arsenal,away,away,2-0,20.18,13.89
adrian,2019,8,9,14,6,33,Man Utd,home,home,2-1,24.42,14.01
colin,2019,8,9,14,9,13,Liverpool,home,home,4-0,5.41,14.81
colin,2019,8,9,14,9,13,Man City,away,away,5-0,7.94,43.1
colin,2019,8,9,14,9,13,Bournemouth,home,home,4-0,20.18,52.47
colin,2019,8,9,14,9,13,Burnley,home,home,3-2,30.03,63.98
colin,2019,8,9,14,9,13,Everton,away,away,3-2,30.03,65.08
colin,2019,8,9,14,9,13,Watford,home,home,4-0,20.07,60.01
colin,2019,8,9,14,9,13,Tottenham,home,home,3-2,7.25,50.16
colin,2019,8,9,14,9,13,Leicester,home,home,2-1,26.63,15.6
colin,2019,8,9,14,9,13,Arsenal,away,away,4-0,20.18,51.76
colin,2019,8,9,14,9,13,Chelsea,away,away,3-2,37.21,57.46
colin,2019,8,9,14,11,13,Liverpool,home,home,Other,5.41,10.21
colin,2019,8,9,14,11,13,West Ham,home,home,Other,57.14,31.79
colin,2019,8,9,14,11,13,draw,draw,draw,Other,38.53,16.32
colin,2019,8,9,14,11,13,Burnley,home,home,3-0,30.03,45.25
colin,2019,8,9,14,11,13,draw,draw,draw,0-0,38.44,14.29
colin,2019,8,9,14,11,13,Brighton,away,away,1-0,43.8,16.1
colin,2019,8,9,14,11,13,Tottenham,home,home,4-0,7.25,19.18
colin,2019,8,9,14,11,13,Wolves,away,away,3-0,35.5,63.94
colin,2019,8,9,14,11,13,Newcastle,home,home,1-0,41.28,18.94
colin,2019,8,9,14,11,13,Man Utd,home,home,3-2,24.42,47.65
stevie,2019,8,9,14,24,5,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,5,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,5,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,5,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,5,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,5,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,5,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,5,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,5,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,5,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,7,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,7,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,7,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,7,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,7,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,7,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,7,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,7,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,7,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,7,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,8,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,8,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,8,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,8,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,8,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,8,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,8,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,8,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,8,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,8,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,8,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,8,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,8,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,8,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,8,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,8,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,8,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,8,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,8,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,8,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,8,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,8,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,8,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,8,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,8,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,8,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,8,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,8,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,8,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,8,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,8,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,8,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,8,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,8,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,8,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,8,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,8,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,8,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,8,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,8,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,8,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,8,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,8,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,8,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,8,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,8,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,8,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,8,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,8,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,8,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,9,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,9,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,9,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,9,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,9,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,9,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,9,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,9,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,9,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,9,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,9,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,9,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,9,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,9,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,9,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,9,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,9,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,9,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,9,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,9,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,9,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,9,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,9,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,9,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,9,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,9,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,9,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,9,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,9,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,9,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,24,9,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,24,9,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,24,9,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,24,9,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,24,9,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,24,9,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,24,9,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,24,9,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,24,9,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,24,9,draw,draw,draw,1-1,38.37,9.81
colin,2019,8,9,14,28,27,Norwich,away,away,1-0,61.49,60.7
colin,2019,8,9,14,28,27,Man City,away,away,2-1,7.94,14.92
colin,2019,8,9,14,28,27,Sheff Utd,away,away,3-0,41.28,52.47
colin,2019,8,9,14,28,27,Burnley,home,home,3-2,30.03,63.98
colin,2019,8,9,14,28,27,C.Palace,home,home,Other,31.53,22.98
colin,2019,8,9,14,28,27,Brighton,away,away,2-1,43.8,24.88
colin,2019,8,9,14,28,27,Aston Villa,away,away,Other,63.77,40.88
colin,2019,8,9,14,28,27,draw,draw,draw,0-0,37.87,13.26
colin,2019,8,9,14,28,27,Arsenal,away,away,3-2,20.18,32.82
colin,2019,8,9,14,28,27,Chelsea,away,away,Other,37.21,25.06
stevie,2019,8,9,14,28,39,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,28,39,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,28,39,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,28,39,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,28,39,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,28,39,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,28,39,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,28,39,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,28,39,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,28,39,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,28,39,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,28,39,Man City,away,away,2-1,7.94,14.92
stevie,2019,8,9,14,28,39,Bournemouth,home,home,2-0,20.18,12.8
stevie,2019,8,9,14,28,39,Burnley,home,home,1-0,30.03,13.26
stevie,2019,8,9,14,28,39,Everton,away,away,2-0,30.03,20.63
stevie,2019,8,9,14,28,39,Watford,home,home,1-0,20.07,9.51
stevie,2019,8,9,14,28,39,Tottenham,home,home,3-0,7.25,11.8
stevie,2019,8,9,14,28,39,Leicester,home,home,2-1,26.63,15.6
stevie,2019,8,9,14,28,39,Arsenal,away,away,3-1,20.18,21.46
stevie,2019,8,9,14,28,39,draw,draw,draw,1-1,38.37,9.81
stevie,2019,8,9,14,28,40,Liverpool,home,home,3-0,5.41,11.1
stevie,2019,8,9,14,28,40,Man City,away,away,2-1,7.94,14.92
