ENTRY_ID,USERNAME,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TEAM_TO_WIN_MATCH,MATCH_RESULT,CORRECT_SCORE_TEAM,CORRECT_SCORE,MATCH_RESULT_POINTS,CORRECT_SCORE_POINTS
1436,stevie,2019,8,30,13,30,12,Newcastle,home,home,1-0,28.74,10.02
1437,stevie,2019,8,30,13,30,12,Norwich,away,away,2-1,39.68,19.97
1438,stevie,2019,8,30,13,30,12,Liverpool,away,away,3-1,7.51,16.67
1439,stevie,2019,8,30,13,30,12,Everton,home,home,2-1,24.58,11.73
1440,stevie,2019,8,30,13,30,12,Arsenal,home,home,2-1,26.84,11.86
1441,stevie,2019,8,30,13,30,12,Man Utd,away,away,2-1,22.95,11.72
1442,stevie,2019,8,30,13,30,12,Chelsea,home,home,2-1,8.16,12.46
1443,stevie,2019,8,30,13,30,12,draw,draw,draw,0-0,36.87,12.23
1444,stevie,2019,8,30,13,30,12,Bournemouth,away,away,2-1,45,19
1445,stevie,2019,8,30,13,30,12,Man City,home,home,5-0,2.47,17.25
1446,stevie,2019,8,30,13,30,12,Newcastle,home,home,1-0,28.74,10.02
1447,stevie,2019,8,30,13,30,12,Norwich,away,away,2-1,39.68,19.97
1448,stevie,2019,8,30,13,30,12,Liverpool,away,away,3-1,7.51,16.67
1449,stevie,2019,8,30,13,30,12,Everton,home,home,2-1,24.58,11.73
1450,stevie,2019,8,30,13,30,12,Arsenal,home,home,2-1,26.84,11.86
1451,stevie,2019,8,30,13,30,12,Man Utd,away,away,2-1,22.95,11.72
1452,stevie,2019,8,30,13,30,12,Chelsea,home,home,2-1,8.16,12.46
1453,stevie,2019,8,30,13,30,12,draw,draw,draw,0-0,36.87,12.23
1454,stevie,2019,8,30,13,30,12,Bournemouth,away,away,2-1,45,19
1455,stevie,2019,8,30,13,30,12,Man City,home,home,5-0,2.47,17.25
1456,stevie,2019,8,30,13,30,12,Newcastle,home,home,1-0,28.74,10.02
1457,stevie,2019,8,30,13,30,12,Norwich,away,away,2-1,39.68,19.97
1458,stevie,2019,8,30,13,30,12,Liverpool,away,away,3-1,7.51,16.67
1459,stevie,2019,8,30,13,30,12,Everton,home,home,2-1,24.58,11.73
1460,stevie,2019,8,30,13,30,12,Arsenal,home,home,2-1,26.84,11.86
1461,stevie,2019,8,30,13,30,13,Man Utd,away,away,2-1,22.95,11.72
1462,stevie,2019,8,30,13,30,13,Chelsea,home,home,2-1,8.16,12.46
1463,stevie,2019,8,30,13,30,13,draw,draw,draw,0-0,36.87,12.23
1464,stevie,2019,8,30,13,30,13,Bournemouth,away,away,2-1,45,19
1465,stevie,2019,8,30,13,30,13,Man City,home,home,5-0,2.47,17.25
1466,stevie,2019,8,30,13,30,13,Newcastle,home,home,1-0,28.74,10.02
1467,stevie,2019,8,30,13,30,13,Norwich,away,away,2-1,39.68,19.97
1468,stevie,2019,8,30,13,30,13,Liverpool,away,away,3-1,7.51,16.67
1469,stevie,2019,8,30,13,30,13,Everton,home,home,2-1,24.58,11.73
1470,stevie,2019,8,30,13,30,13,Arsenal,home,home,2-1,26.84,11.86
1471,chris,2019,8,30,17,4,43,draw,draw,draw,1-1,36.07,8.63
1472,chris,2019,8,30,17,4,43,Chelsea,home,home,3-0,8.16,13.15
1473,chris,2019,8,30,17,4,43,draw,draw,draw,1-1,36.87,8.56
1474,chris,2019,8,30,17,4,43,Leicester,home,home,3-1,15.63,14.53
1475,chris,2019,8,30,17,4,43,Man City,home,home,4-1,2.47,26.66
1476,chris,2019,8,30,17,4,43,Newcastle,home,home,2-1,28.74,12.96
1477,chris,2019,8,30,17,4,43,West Ham,home,home,2-1,20.63,12.65
1478,chris,2019,8,30,17,4,43,Liverpool,away,away,2-1,7.51,12.51
1479,chris,2019,8,30,17,4,43,Everton,home,home,2-1,24.58,11.73
1480,chris,2019,8,30,17,4,43,Arsenal,home,home,3-1,26.84,22.53
1481,Miktor,2019,9,12,9,33,50,Newcastle,away,away,3-0,67.47,0
1482,Miktor,2019,9,12,9,33,50,Burnley,away,away,4-0,38.2,0
1483,Miktor,2019,9,12,9,33,50,Leicester,away,away,3-2,44.78,49.49
1484,Miktor,2019,9,12,9,33,50,Southampton,away,away,3-2,34.48,53.04
1485,Miktor,2019,9,12,9,33,50,C.Palace,away,away,2-1,58.58,39.86
1486,Miktor,2019,9,12,9,33,50,Chelsea,away,away,3-1,28.74,22.18
1487,Miktor,2019,9,12,9,33,50,draw,draw,draw,0-0,34.46,51.24
1488,Miktor,2019,9,12,9,33,50,Everton,away,away,1-0,27.07,11.25
1489,Miktor,2019,9,12,9,33,50,Watford,home,home,1-0,38.5,19.91
1490,Miktor,2019,9,12,9,33,50,West Ham,away,away,2-0,29.55,17.81
1491,bert,2019,9,12,9,41,7,Liverpool,home,home,4-0,3.61,12.26
1492,bert,2019,9,12,9,41,7,draw,draw,draw,1-1,36.52,7.25
1493,bert,2019,9,12,9,41,7,Leicester,away,away,1-0,44.78,15.69
1494,bert,2019,9,12,9,41,7,Sheff Utd,home,home,2-0,28.74,16.82
1495,bert,2019,9,12,9,41,7,Tottenham,home,home,2-0,8.88,10.31
1496,bert,2019,9,12,9,41,7,Wolves,home,home,1-0,34.48,10.56
1497,bert,2019,9,12,9,41,7,Man City,away,away,3-0,4.73,13.56
1498,bert,2019,9,12,9,41,7,Bournemouth,home,home,2-1,34.19,13.5
1499,bert,2019,9,12,9,41,7,Arsenal,away,away,2-1,21.39,10.54
1500,bert,2019,9,12,9,41,7,Aston Villa,home,home,1-0,29.55,13.62
1501,adrian,2019,9,12,11,1,51,Liverpool,home,home,4-1,3.61,23.16
1502,adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,36.52,7.25
1503,adrian,2019,9,12,11,1,51,Man Utd,home,home,2-1,17.91,10.86
1504,adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,36.78,8.41
1505,adrian,2019,9,12,11,1,51,Tottenham,home,home,2-1,8.88,11.68
1506,adrian,2019,9,12,11,1,51,Wolves,home,home,2-1,34.48,12.67
1507,adrian,2019,9,12,11,1,51,Man City,away,away,5-0,4.73,25.62
1508,adrian,2019,9,12,11,1,51,Everton,away,away,2-0,27.07,14.63
1509,adrian,2019,9,12,11,1,51,Watford,home,home,3-2,38.5,39.82
1510,adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,40.91,7.86
1511,alf,2019,9,12,13,43,25,Liverpool,home,home,3-1,3.61,17.71
1512,alf,2019,9,12,13,43,25,Burnley,away,away,2-1,38.2,14.49
1513,alf,2019,9,12,13,43,25,Leicester,away,away,2-1,44.78,20.52
1514,alf,2019,9,12,13,43,25,draw,draw,draw,1-1,36.78,8.41
1515,alf,2019,9,12,13,43,25,Tottenham,home,home,2-1,8.88,11.68
1516,alf,2019,9,12,13,43,25,Wolves,home,home,3-2,34.48,35.91
1517,alf,2019,9,12,13,43,25,Man City,away,away,3-1,4.73,16.58
1518,alf,2019,9,12,13,43,25,Bournemouth,home,home,2-1,34.19,13.5
1519,alf,2019,9,12,13,43,25,Arsenal,away,away,2-0,21.39,14.05
1520,alf,2019,9,12,13,43,25,Aston Villa,home,home,2-1,29.55,11.52
1521,chris,2019,9,13,9,40,9,Liverpool,home,home,3-0,3.61,9.54
1522,chris,2019,9,13,9,40,9,Brighton,home,home,2-1,25.28,11.15
1523,chris,2019,9,13,9,40,9,Leicester,away,away,2-1,44.78,20.52
1524,chris,2019,9,13,9,40,9,draw,draw,draw,1-1,36.78,8.41
1525,chris,2019,9,13,9,40,9,Tottenham,home,home,3-1,8.88,16.49
1526,chris,2019,9,13,9,40,9,draw,draw,draw,1-1,36.78,6.87
1527,chris,2019,9,13,9,40,9,Man City,away,away,3-1,4.73,16.58
1528,chris,2019,9,13,9,40,9,Bournemouth,home,home,2-1,34.19,13.5
1529,chris,2019,9,13,9,40,9,Arsenal,away,away,2-1,21.39,10.54
1530,chris,2019,9,13,9,40,9,Aston Villa,home,home,2-1,29.55,11.52
1531,karldale,2019,9,13,16,14,26,Liverpool,home,home,4-0,3.61,12.26
1532,karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,36.52,7.25
1533,karldale,2019,9,13,16,14,26,Leicester,away,away,2-1,44.78,20.52
1534,karldale,2019,9,13,16,14,26,Sheff Utd,home,home,2-1,28.74,14.23
1535,karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,32.54,15.12
1536,karldale,2019,9,13,16,14,26,Chelsea,away,away,2-1,28.74,11.62
1537,karldale,2019,9,13,16,14,26,Man City,away,away,4-0,4.73,16.58
1538,karldale,2019,9,13,16,14,26,Everton,away,away,2-1,27.07,11.25
1539,karldale,2019,9,13,16,14,26,Watford,home,home,3-2,38.5,39.82
1540,karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,40.91,7.86
1541,stevie,2019,9,16,11,58,20,Liverpool,home,home,5-0,3.61,20.44
1542,stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,36.52,7.25
1543,stevie,2019,9,16,11,58,20,Man Utd,home,home,2-1,17.91,10.86
1544,stevie,2019,9,16,11,58,20,Southampton,away,away,2-1,34.48,15.52
1545,stevie,2019,9,16,11,58,20,Tottenham,home,home,3-0,8.88,13.74
1546,stevie,2019,9,16,11,58,20,Chelsea,away,away,2-1,28.74,11.62
1547,stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,34.46,28.63
1548,stevie,2019,9,16,11,58,20,Everton,away,away,2-1,27.07,11.25
1549,stevie,2019,9,16,11,58,20,Arsenal,away,away,3-1,21.39,17.57
1550,stevie,2019,9,16,11,58,20,West Ham,away,away,2-1,29.55,11.52
1551,stevie,2019,9,16,11,58,20,Liverpool,home,home,5-0,3.61,20.44
1552,stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,36.52,7.25
1553,stevie,2019,9,16,11,58,20,Man Utd,home,home,2-1,17.91,10.86
1554,stevie,2019,9,16,11,58,20,Southampton,away,away,2-1,34.48,15.52
1555,stevie,2019,9,16,11,58,20,Tottenham,home,home,3-0,8.88,13.74
1556,stevie,2019,9,16,11,58,20,Chelsea,away,away,2-1,28.74,11.62
1557,stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,34.46,28.63
1558,stevie,2019,9,16,11,58,20,Everton,away,away,2-1,27.07,11.25
1559,stevie,2019,9,16,11,58,20,Arsenal,away,away,3-1,21.39,17.57
1560,stevie,2019,9,16,11,58,20,West Ham,away,away,2-1,29.55,11.52
1561,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1562,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1563,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1564,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1565,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1566,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1567,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1568,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1569,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1570,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1571,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1572,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1573,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1574,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1575,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1576,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1577,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1578,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1579,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1580,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1581,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1582,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1583,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1584,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1585,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1586,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1587,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1588,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1589,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1590,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1591,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1592,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1593,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1594,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1595,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1596,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1597,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1598,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1599,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1600,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1601,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1602,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1603,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1604,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1605,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1606,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1607,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1608,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1609,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1610,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1611,stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
1612,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
1613,stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
1614,stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
1615,stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
1616,stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
1617,stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
1618,stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
1619,stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
1620,stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
1621,stevie,2019,9,16,11,58,22,Liverpool,home,home,5-0,3.61,20.44
1622,stevie,2019,9,16,11,58,22,draw,draw,draw,1-1,36.52,7.25
1623,stevie,2019,9,16,11,58,22,Man Utd,home,home,2-1,17.91,10.86
1624,stevie,2019,9,16,11,58,22,Southampton,away,away,2-1,34.48,15.52
1625,stevie,2019,9,16,11,58,22,Tottenham,home,home,3-0,8.88,13.74
1626,stevie,2019,9,16,11,58,22,Chelsea,away,away,2-1,28.74,11.62
1627,stevie,2019,9,16,11,58,22,draw,draw,draw,1-1,34.46,28.63
1628,stevie,2019,9,16,11,58,22,Everton,away,away,2-1,27.07,11.25
1629,stevie,2019,9,16,11,58,22,Arsenal,away,away,3-1,21.39,17.57
1630,stevie,2019,9,16,11,58,22,West Ham,away,away,2-1,29.55,11.52
1631,stevie,2019,9,16,15,40,12,Liverpool,home,home,4-0,3.61,12.26
1632,stevie,2019,9,16,15,40,12,draw,draw,draw,1-1,36.52,7.25
1633,stevie,2019,9,16,15,40,12,Leicester,away,away,2-1,44.78,20.52
1634,stevie,2019,9,16,15,40,12,Sheff Utd,home,home,1-0,28.74,10.35
1635,stevie,2019,9,16,15,40,12,Tottenham,home,home,3-0,8.88,13.74
1636,stevie,2019,9,16,15,40,12,Chelsea,away,away,3-1,28.74,22.18
1637,stevie,2019,9,16,15,40,12,Man City,away,away,5-1,4.73,31.65
1638,stevie,2019,9,16,15,40,12,Everton,away,away,2-1,27.07,11.25
1639,stevie,2019,9,16,15,40,12,Arsenal,away,away,3-1,21.39,17.57
1640,stevie,2019,9,16,15,40,12,Aston Villa,home,home,2-1,29.55,11.52
1641,stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
1642,stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
1643,stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
1644,stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
1645,stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
1646,stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
1647,stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
1648,stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
1649,stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
1650,stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
1651,stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
1652,stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
1653,stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
1654,stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
1655,stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
1656,stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
1657,stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
1658,stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
1659,stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
1660,stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
1661,stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
1662,stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
1663,stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
1664,stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
1665,stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
1666,stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
1667,stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
1668,stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
1669,stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
1670,stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
1671,stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
1672,stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
1673,stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
1674,stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
1675,stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
1676,stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
1677,stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
1678,stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
1679,stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
1680,stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
1681,stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
1682,stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
1683,stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
1684,stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
1685,stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
1686,stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
1687,stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
1688,stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
1689,stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
1690,stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
1691,stevie,2019,9,16,15,40,30,Liverpool,home,home,4-0,3.61,12.26
1692,stevie,2019,9,16,15,40,30,draw,draw,draw,1-1,36.52,7.25
1693,stevie,2019,9,16,15,40,30,Leicester,away,away,2-1,44.78,20.52
1694,stevie,2019,9,16,15,40,30,Sheff Utd,home,home,1-0,28.74,10.35
1695,stevie,2019,9,16,15,40,30,Tottenham,home,home,3-0,8.88,13.74
1696,stevie,2019,9,16,15,40,30,Chelsea,away,away,3-1,28.74,22.18
1697,stevie,2019,9,16,15,40,30,Man City,away,away,5-1,4.73,31.65
1698,stevie,2019,9,16,15,40,30,Everton,away,away,2-1,27.07,11.25
1699,stevie,2019,9,16,15,40,30,Arsenal,away,away,3-1,21.39,17.57
1700,stevie,2019,9,16,15,40,30,Aston Villa,home,home,2-1,29.55,11.52
1701,stevie,2019,9,16,15,40,41,Liverpool,home,home,4-0,3.61,12.26
1702,stevie,2019,9,16,15,40,41,draw,draw,draw,1-1,36.52,7.25
1703,stevie,2019,9,16,15,40,41,Leicester,away,away,2-1,44.78,20.52
1704,stevie,2019,9,16,15,40,41,Sheff Utd,home,home,1-0,28.74,10.35
1705,stevie,2019,9,16,15,40,41,Tottenham,home,home,3-0,8.88,13.74
1706,stevie,2019,9,16,15,40,41,Chelsea,away,away,3-1,28.74,22.18
1707,stevie,2019,9,16,15,40,41,Man City,away,away,5-1,4.73,31.65
1708,stevie,2019,9,16,15,40,41,Everton,away,away,2-1,27.07,11.25
1709,stevie,2019,9,16,15,40,41,Arsenal,away,away,3-1,21.39,17.57
1710,stevie,2019,9,16,15,40,41,Aston Villa,home,home,2-1,29.55,11.52
1711,Miktor,2019,9,18,15,47,38,Southampton,home,home,Other,23.08,16.6
1712,Miktor,2019,9,18,15,47,38,Tottenham,away,away,1-0,26.76,12.97
1713,Miktor,2019,9,18,15,47,38,Norwich,away,away,3-1,40.11,38.61
1714,Miktor,2019,9,18,15,47,38,Sheff Utd,away,away,3-1,50.38,51.54
1715,Miktor,2019,9,18,15,47,38,Watford,away,away,Other,70.08,44.53
1716,Miktor,2019,9,18,15,47,38,Newcastle,home,home,1-0,29.89,8.37
1717,Miktor,2019,9,18,15,47,38,draw,draw,draw,1-1,35.94,9.7
1718,Miktor,2019,9,18,15,47,38,Man Utd,away,away,3-2,23.08,26.86
1719,Miktor,2019,9,18,15,47,38,Aston Villa,away,away,2-0,58.58,60.89
1720,Miktor,2019,9,18,15,47,38,Liverpool,away,away,3-0,21.39,25.95
1721,adrian,2019,9,19,10,3,43,Southampton,home,home,2-1,23.08,12.43
1722,adrian,2019,9,19,10,3,43,Tottenham,away,away,3-1,26.76,24.64
1723,adrian,2019,9,19,10,3,43,Burnley,home,home,2-1,21.39,12.65
1724,adrian,2019,9,19,10,3,43,Everton,home,home,2-0,15.27,8.08
1725,adrian,2019,9,19,10,3,43,Man City,home,home,4-1,2.96,20.34
1726,adrian,2019,9,19,10,3,43,draw,draw,draw,1-1,35.63,7.25
1727,adrian,2019,9,19,10,3,43,Wolves,away,away,2-1,30.43,17.92
1728,adrian,2019,9,19,10,3,43,draw,draw,draw,Other,39.56,11.52
1729,adrian,2019,9,19,10,3,43,Arsenal,home,home,3-0,8.88,13.13
1730,adrian,2019,9,19,10,3,43,draw,draw,draw,Other,40.11,13.48
1731,bert,2019,9,19,10,17,28,draw,draw,draw,Other,38.46,12.91
1732,bert,2019,9,19,10,17,28,Tottenham,away,away,2-1,26.76,12.97
1733,bert,2019,9,19,10,17,28,Norwich,away,away,2-0,40.11,27.96
1734,bert,2019,9,19,10,17,28,draw,draw,draw,1-1,34.35,7.58
1735,bert,2019,9,19,10,17,28,Man City,home,home,2-1,2.96,14.91
1736,bert,2019,9,19,10,17,28,draw,draw,draw,1-1,35.63,7.25
1737,bert,2019,9,19,10,17,28,Wolves,away,away,2-0,30.43,19.41
1738,bert,2019,9,19,10,17,28,Man Utd,away,away,2-1,23.08,11.09
1739,bert,2019,9,19,10,17,28,Arsenal,home,home,2-0,8.88,11.34
1740,bert,2019,9,19,10,17,28,Liverpool,away,away,2-1,21.39,12.98
1741,alf,2019,9,19,13,0,22,draw,draw,draw,Other,38.46,12.91
1742,alf,2019,9,19,13,0,22,Tottenham,away,away,2-1,26.76,12.97
1743,alf,2019,9,19,13,0,22,Norwich,away,away,2-1,40.11,17.31
1744,alf,2019,9,19,13,0,22,Everton,home,home,2-0,15.27,8.08
1745,alf,2019,9,19,13,0,22,Man City,home,home,2-1,2.96,14.91
1746,alf,2019,9,19,13,0,22,Newcastle,home,home,1-0,29.89,8.37
1747,alf,2019,9,19,13,0,22,Wolves,away,away,2-0,30.43,19.41
1748,alf,2019,9,19,13,0,22,West Ham,home,home,1-0,37.36,17.51
1749,alf,2019,9,19,13,0,22,Arsenal,home,home,3-0,8.88,13.13
1750,alf,2019,9,19,13,0,22,Liverpool,away,away,2-0,21.39,16.39
1751,stevie,2019,9,20,15,8,44,Bournemouth,away,away,2-1,38.46,17.01
1752,stevie,2019,9,20,15,8,44,Tottenham,away,away,2-1,26.76,12.97
1753,stevie,2019,9,20,15,8,44,Norwich,away,away,2-1,40.11,17.31
1754,stevie,2019,9,20,15,8,44,Everton,home,home,2-0,15.27,8.08
1755,stevie,2019,9,20,15,8,44,draw,draw,draw,Other,26.95,39.54
1756,stevie,2019,9,20,15,8,44,Newcastle,home,home,1-0,29.89,8.37
1757,stevie,2019,9,20,15,8,44,Wolves,away,away,1-0,30.43,11.2
1758,stevie,2019,9,20,15,8,44,Man Utd,away,away,2-1,23.08,11.09
1759,stevie,2019,9,20,15,8,44,Arsenal,home,home,3-1,8.88,14.33
1760,stevie,2019,9,20,15,8,44,Liverpool,away,away,4-1,21.39,39.61
1761,stevie,2019,9,20,15,8,56,Bournemouth,away,away,2-1,38.46,17.01
1762,stevie,2019,9,20,15,8,56,Tottenham,away,away,2-1,26.76,12.97
1763,stevie,2019,9,20,15,8,56,Norwich,away,away,2-1,40.11,17.31
1764,stevie,2019,9,20,15,8,56,Everton,home,home,2-0,15.27,8.08
1765,stevie,2019,9,20,15,8,56,draw,draw,draw,Other,26.95,39.54
1766,stevie,2019,9,20,15,8,56,Newcastle,home,home,1-0,29.89,8.37
1767,stevie,2019,9,20,15,8,56,Wolves,away,away,1-0,30.43,11.2
1768,stevie,2019,9,20,15,8,56,Man Utd,away,away,2-1,23.08,11.09
1769,stevie,2019,9,20,15,8,56,Arsenal,home,home,3-1,8.88,14.33
1770,stevie,2019,9,20,15,8,56,Liverpool,away,away,4-1,21.39,39.61
